X, Y, MAG,
2.6,5.2,1.73208e-07,
2.7,5.2,1.70719e-07,
2.8,5.2,1.68215e-07,
2.9,5.2,1.65701e-07,
3,5.2,1.6318e-07,
3.1,5.2,1.60656e-07,
3.2,5.2,1.58133e-07,
3.3,5.2,1.55613e-07,
3.4,5.2,1.53101e-07,
3.5,5.2,1.50598e-07,
3.6,5.2,1.48107e-07,
3.7,5.2,1.45632e-07,
3.8,5.2,1.43174e-07,
3.9,5.2,1.40736e-07,
4,5.2,1.38319e-07,
4.1,5.2,1.35926e-07,
4.2,5.2,1.33557e-07,
4.3,5.2,1.31216e-07,
4.4,5.2,1.28902e-07,
4.5,5.2,1.26618e-07,
4.6,5.2,1.24364e-07,
4.7,5.2,1.22141e-07,
4.8,5.2,1.1995e-07,
4.9,5.2,1.17793e-07,
5,5.2,1.15668e-07,
5.1,5.2,1.13578e-07,
5.2,5.2,1.11522e-07,
5.3,5.2,1.095e-07,
5.4,5.2,1.07514e-07,
5.5,5.2,1.05562e-07,
5.6,5.2,1.03646e-07,
5.7,5.2,1.01764e-07,
5.8,5.2,9.99179e-08,
5.9,5.2,9.81062e-08,
6,5.2,9.63293e-08,
6.1,5.2,9.45867e-08,
6.2,5.2,9.28783e-08,
6.3,5.2,9.12037e-08,
6.4,5.2,8.95626e-08,
6.5,5.2,8.79546e-08,
6.6,5.2,8.63793e-08,
6.7,5.2,8.48363e-08,
6.8,5.2,8.33251e-08,
6.9,5.2,8.18452e-08,
7,5.2,8.03962e-08,
7.1,5.2,7.89775e-08,
7.2,5.2,7.75886e-08,
7.3,5.2,7.62291e-08,
7.4,5.2,7.48983e-08,
7.5,5.2,7.35958e-08,
7.6,5.2,7.2321e-08,
7.7,5.2,7.10734e-08,
7.8,5.2,6.98524e-08,
7.9,5.2,6.86575e-08,
8,5.2,6.74882e-08,
8.1,5.2,6.63439e-08,
8.2,5.2,6.52241e-08,
8.3,5.2,6.41282e-08,
8.4,5.2,6.30559e-08,
8.5,5.2,6.20064e-08,
8.6,5.2,6.09794e-08,
8.7,5.2,5.99744e-08,
8.8,5.2,5.89907e-08,
8.9,5.2,5.8028e-08,
9,5.2,5.70858e-08,
9.1,5.2,5.61636e-08,
9.2,5.2,5.52609e-08,
9.3,5.2,5.43773e-08,
9.4,5.2,5.35124e-08,
9.5,5.2,5.26657e-08,
9.6,5.2,5.18367e-08,
9.7,5.2,5.10251e-08,
9.8,5.2,5.02304e-08,
9.9,5.2,4.94523e-08,
10,5.2,4.86903e-08,
-10,5.3,4.82149e-08,
-9.9,5.3,4.89639e-08,
-9.8,5.3,4.97287e-08,
-9.7,5.3,5.05097e-08,
-9.6,5.3,5.13073e-08,
-9.5,5.3,5.21219e-08,
-9.4,5.3,5.29539e-08,
-9.3,5.3,5.38038e-08,
-9.2,5.3,5.46719e-08,
-9.1,5.3,5.55587e-08,
-9,5.3,5.64648e-08,
-8.9,5.3,5.73904e-08,
-8.8,5.3,5.83361e-08,
-8.7,5.3,5.93025e-08,
-8.6,5.3,6.02899e-08,
-8.5,5.3,6.12988e-08,
-8.4,5.3,6.23299e-08,
-8.3,5.3,6.33836e-08,
-8.2,5.3,6.44604e-08,
-8.1,5.3,6.55608e-08,
-8,5.3,6.66855e-08,
-7.9,5.3,6.78349e-08,
-7.8,5.3,6.90096e-08,
-7.7,5.3,7.02102e-08,
-7.6,5.3,7.14372e-08,
-7.5,5.3,7.26912e-08,
-7.4,5.3,7.39728e-08,
-7.3,5.3,7.52826e-08,
-7.2,5.3,7.66211e-08,
-7.1,5.3,7.79889e-08,
-7,5.3,7.93867e-08,
-6.9,5.3,8.08148e-08,
-6.8,5.3,8.2274e-08,
-6.7,5.3,8.37648e-08,
-6.6,5.3,8.52878e-08,
-6.5,5.3,8.68434e-08,
-6.4,5.3,8.84322e-08,
-6.3,5.3,9.00548e-08,
-6.2,5.3,9.17115e-08,
-6.1,5.3,9.34029e-08,
-6,5.3,9.51293e-08,
-5.9,5.3,9.68913e-08,
-5.8,5.3,9.8689e-08,
-5.7,5.3,1.00523e-07,
-5.6,5.3,1.02393e-07,
-5.5,5.3,1.043e-07,
-5.4,5.3,1.06244e-07,
-5.3,5.3,1.08225e-07,
-5.2,5.3,1.10242e-07,
-5.1,5.3,1.12296e-07,
-5,5.3,1.14387e-07,
-4.9,5.3,1.16514e-07,
-4.8,5.3,1.18677e-07,
-4.7,5.3,1.20876e-07,
-4.6,5.3,1.23109e-07,
-4.5,5.3,1.25376e-07,
-4.4,5.3,1.27677e-07,
-4.3,5.3,1.30009e-07,
-4.2,5.3,1.32372e-07,
-4.1,5.3,1.34764e-07,
-4,5.3,1.37184e-07,
-3.9,5.3,1.39629e-07,
-3.8,5.3,1.42098e-07,
-3.7,5.3,1.44588e-07,
-3.6,5.3,1.47096e-07,
-3.5,5.3,1.4962e-07,
-3.4,5.3,1.52157e-07,
-3.3,5.3,1.54702e-07,
-3.2,5.3,1.57252e-07,
-3.1,5.3,1.59804e-07,
-3,5.3,1.62352e-07,
-2.9,5.3,1.64893e-07,
-2.8,5.3,1.6742e-07,
-2.7,5.3,1.6993e-07,
-2.6,5.3,1.72417e-07,
-2.5,5.3,1.74874e-07,
-2.4,5.3,1.77295e-07,
-2.3,5.3,1.79676e-07,
-2.2,5.3,1.82008e-07,
-2.1,5.3,1.84286e-07,
-2,5.3,1.86503e-07,
-1.9,5.3,1.88652e-07,
-1.8,5.3,1.90726e-07,
-1.7,5.3,1.92719e-07,
-1.6,5.3,1.94624e-07,
-1.5,5.3,1.96434e-07,
-1.4,5.3,1.98143e-07,
-1.3,5.3,1.99745e-07,
-1.2,5.3,2.01234e-07,
-1.1,5.3,2.02604e-07,
-1,5.3,2.03852e-07,
-0.9,5.3,2.04971e-07,
-0.8,5.3,2.05959e-07,
-0.7,5.3,2.06811e-07,
-0.6,5.3,2.07526e-07,
-0.5,5.3,2.081e-07,
-0.4,5.3,2.08533e-07,
-0.3,5.3,2.08823e-07,
-0.2,5.3,2.0897e-07,
-0.1,5.3,2.08976e-07,
-1.87905e-14,5.3,2.08839e-07,
0.1,5.3,2.08564e-07,
0.2,5.3,2.08151e-07,
0.3,5.3,2.07603e-07,
0.4,5.3,2.06924e-07,
0.5,5.3,2.06117e-07,
0.6,5.3,2.05186e-07,
0.7,5.3,2.04136e-07,
0.8,5.3,2.02972e-07,
0.9,5.3,2.01698e-07,
1,5.3,2.00319e-07,
1.1,5.3,1.98841e-07,
1.2,5.3,1.97269e-07,
1.3,5.3,1.95608e-07,
1.4,5.3,1.93865e-07,
1.5,5.3,1.92044e-07,
1.6,5.3,1.9015e-07,
1.7,5.3,1.8819e-07,
1.8,5.3,1.86168e-07,
1.9,5.3,1.84089e-07,
2,5.3,1.8196e-07,
2.1,5.3,1.79784e-07,
2.2,5.3,1.77566e-07,
2.3,5.3,1.75312e-07,
2.4,5.3,1.73026e-07,
2.5,5.3,1.70712e-07,
2.6,5.3,1.68375e-07,
2.7,5.3,1.66018e-07,
2.8,5.3,1.63646e-07,
2.9,5.3,1.61262e-07,
3,5.3,1.5887e-07,
3.1,5.3,1.56474e-07,
3.2,5.3,1.54077e-07,
3.3,5.3,1.51681e-07,
3.4,5.3,1.4929e-07,
3.5,5.3,1.46907e-07,
3.6,5.3,1.44534e-07,
3.7,5.3,1.42174e-07,
3.8,5.3,1.39828e-07,
3.9,5.3,1.375e-07,
4,5.3,1.35191e-07,
4.1,5.3,1.32902e-07,
4.2,5.3,1.30636e-07,
4.3,5.3,1.28393e-07,
4.4,5.3,1.26176e-07,
4.5,5.3,1.23986e-07,
4.6,5.3,1.21823e-07,
4.7,5.3,1.19688e-07,
4.8,5.3,1.17584e-07,
4.9,5.3,1.15509e-07,
5,5.3,1.13465e-07,
5.1,5.3,1.11452e-07,
5.2,5.3,1.09471e-07,
5.3,5.3,1.07523e-07,
5.4,5.3,1.05606e-07,
5.5,5.3,1.03723e-07,
5.6,5.3,1.01872e-07,
5.7,5.3,1.00053e-07,
5.8,5.3,9.82678e-08,
5.9,5.3,9.65149e-08,
6,5.3,9.47945e-08,
6.1,5.3,9.31066e-08,
6.2,5.3,9.14507e-08,
6.3,5.3,8.98268e-08,
6.4,5.3,8.82345e-08,
6.5,5.3,8.66735e-08,
6.6,5.3,8.51434e-08,
6.7,5.3,8.36439e-08,
6.8,5.3,8.21746e-08,
6.9,5.3,8.0735e-08,
7,5.3,7.93248e-08,
7.1,5.3,7.79434e-08,
7.2,5.3,7.65904e-08,
7.3,5.3,7.52654e-08,
7.4,5.3,7.39679e-08,
7.5,5.3,7.26974e-08,
7.6,5.3,7.14533e-08,
7.7,5.3,7.02353e-08,
7.8,5.3,6.90428e-08,
7.9,5.3,6.78753e-08,
8,5.3,6.67323e-08,
8.1,5.3,6.56134e-08,
8.2,5.3,6.4518e-08,
8.3,5.3,6.34456e-08,
8.4,5.3,6.23958e-08,
8.5,5.3,6.13682e-08,
8.6,5.3,6.03621e-08,
8.7,5.3,5.93772e-08,
8.8,5.3,5.84129e-08,
8.9,5.3,5.74689e-08,
9,5.3,5.65447e-08,
9.1,5.3,5.56398e-08,
9.2,5.3,5.47538e-08,
9.3,5.3,5.38863e-08,
9.4,5.3,5.30368e-08,
9.5,5.3,5.2205e-08,
9.6,5.3,5.13904e-08,
9.7,5.3,5.05926e-08,
9.8,5.3,4.98113e-08,
9.9,5.3,4.90461e-08,
10,5.3,4.82965e-08,
-10,5.4,4.78251e-08,
-9.9,5.4,4.8562e-08,
-9.8,5.4,4.93143e-08,
-9.7,5.4,5.00823e-08,
-9.6,5.4,5.08665e-08,
-9.5,5.4,5.16671e-08,
-9.4,5.4,5.24846e-08,
-9.3,5.4,5.33194e-08,
-9.2,5.4,5.4172e-08,
-9.1,5.4,5.50426e-08,
-9,5.4,5.59319e-08,
-8.9,5.4,5.68401e-08,
-8.8,5.4,5.77677e-08,
-8.7,5.4,5.87153e-08,
-8.6,5.4,5.96832e-08,
-8.5,5.4,6.06719e-08,
-8.4,5.4,6.1682e-08,
-8.3,5.4,6.27138e-08,
-8.2,5.4,6.37679e-08,
-8.1,5.4,6.48448e-08,
-8,5.4,6.5945e-08,
-7.9,5.4,6.7069e-08,
-7.8,5.4,6.82173e-08,
-7.7,5.4,6.93904e-08,
-7.6,5.4,7.05888e-08,
-7.5,5.4,7.18132e-08,
-7.4,5.4,7.3064e-08,
-7.3,5.4,7.43417e-08,
-7.2,5.4,7.56468e-08,
-7.1,5.4,7.698e-08,
-7,5.4,7.83416e-08,
-6.9,5.4,7.97323e-08,
-6.8,5.4,8.11526e-08,
-6.7,5.4,8.26029e-08,
-6.6,5.4,8.40837e-08,
-6.5,5.4,8.55955e-08,
-6.4,5.4,8.71388e-08,
-6.3,5.4,8.8714e-08,
-6.2,5.4,9.03215e-08,
-6.1,5.4,9.19617e-08,
-6,5.4,9.3635e-08,
-5.9,5.4,9.53417e-08,
-5.8,5.4,9.7082e-08,
-5.7,5.4,9.88563e-08,
-5.6,5.4,1.00665e-07,
-5.5,5.4,1.02507e-07,
-5.4,5.4,1.04384e-07,
-5.3,5.4,1.06295e-07,
-5.2,5.4,1.08241e-07,
-5.1,5.4,1.10221e-07,
-5,5.4,1.12234e-07,
-4.9,5.4,1.14281e-07,
-4.8,5.4,1.16361e-07,
-4.7,5.4,1.18473e-07,
-4.6,5.4,1.20618e-07,
-4.5,5.4,1.22793e-07,
-4.4,5.4,1.24998e-07,
-4.3,5.4,1.27232e-07,
-4.2,5.4,1.29494e-07,
-4.1,5.4,1.31781e-07,
-4,5.4,1.34093e-07,
-3.9,5.4,1.36428e-07,
-3.8,5.4,1.38783e-07,
-3.7,5.4,1.41155e-07,
-3.6,5.4,1.43544e-07,
-3.5,5.4,1.45945e-07,
-3.4,5.4,1.48355e-07,
-3.3,5.4,1.50772e-07,
-3.2,5.4,1.53192e-07,
-3.1,5.4,1.5561e-07,
-3,5.4,1.58024e-07,
-2.9,5.4,1.60428e-07,
-2.8,5.4,1.62817e-07,
-2.7,5.4,1.65188e-07,
-2.6,5.4,1.67534e-07,
-2.5,5.4,1.69851e-07,
-2.4,5.4,1.72132e-07,
-2.3,5.4,1.74373e-07,
-2.2,5.4,1.76567e-07,
-2.1,5.4,1.78708e-07,
-2,5.4,1.8079e-07,
-1.9,5.4,1.82807e-07,
-1.8,5.4,1.84752e-07,
-1.7,5.4,1.8662e-07,
-1.6,5.4,1.88405e-07,
-1.5,5.4,1.901e-07,
-1.4,5.4,1.91699e-07,
-1.3,5.4,1.93198e-07,
-1.2,5.4,1.94591e-07,
-1.1,5.4,1.95873e-07,
-1,5.4,1.9704e-07,
-0.9,5.4,1.98087e-07,
-0.8,5.4,1.99011e-07,
-0.7,5.4,1.9981e-07,
-0.6,5.4,2.00479e-07,
-0.5,5.4,2.01018e-07,
-0.4,5.4,2.01425e-07,
-0.3,5.4,2.017e-07,
-0.2,5.4,2.01841e-07,
-0.1,5.4,2.0185e-07,
-1.87905e-14,5.4,2.01726e-07,
0.1,5.4,2.01473e-07,
0.2,5.4,2.01091e-07,
0.3,5.4,2.00584e-07,
0.4,5.4,1.99953e-07,
0.5,5.4,1.99203e-07,
0.6,5.4,1.98337e-07,
0.7,5.4,1.97359e-07,
0.8,5.4,1.96272e-07,
0.9,5.4,1.95083e-07,
1,5.4,1.93794e-07,
1.1,5.4,1.92411e-07,
1.2,5.4,1.9094e-07,
1.3,5.4,1.89384e-07,
1.4,5.4,1.87748e-07,
1.5,5.4,1.86039e-07,
1.6,5.4,1.8426e-07,
1.7,5.4,1.82417e-07,
1.8,5.4,1.80515e-07,
1.9,5.4,1.78558e-07,
2,5.4,1.76552e-07,
2.1,5.4,1.745e-07,
2.2,5.4,1.72407e-07,
2.3,5.4,1.70279e-07,
2.4,5.4,1.68118e-07,
2.5,5.4,1.6593e-07,
2.6,5.4,1.63718e-07,
2.7,5.4,1.61486e-07,
2.8,5.4,1.59237e-07,
2.9,5.4,1.56977e-07,
3,5.4,1.54707e-07,
3.1,5.4,1.52431e-07,
3.2,5.4,1.50152e-07,
3.3,5.4,1.47874e-07,
3.4,5.4,1.45598e-07,
3.5,5.4,1.43328e-07,
3.6,5.4,1.41067e-07,
3.7,5.4,1.38816e-07,
3.8,5.4,1.36577e-07,
3.9,5.4,1.34353e-07,
4,5.4,1.32146e-07,
4.1,5.4,1.29957e-07,
4.2,5.4,1.27788e-07,
4.3,5.4,1.2564e-07,
4.4,5.4,1.23515e-07,
4.5,5.4,1.21415e-07,
4.6,5.4,1.19339e-07,
4.7,5.4,1.17289e-07,
4.8,5.4,1.15266e-07,
4.9,5.4,1.13271e-07,
5,5.4,1.11305e-07,
5.1,5.4,1.09367e-07,
5.2,5.4,1.07459e-07,
5.3,5.4,1.0558e-07,
5.4,5.4,1.03731e-07,
5.5,5.4,1.01913e-07,
5.6,5.4,1.00125e-07,
5.7,5.4,9.83683e-08,
5.8,5.4,9.66417e-08,
5.9,5.4,9.49458e-08,
6,5.4,9.32804e-08,
6.1,5.4,9.16454e-08,
6.2,5.4,9.00407e-08,
6.3,5.4,8.8466e-08,
6.4,5.4,8.69212e-08,
6.5,5.4,8.54059e-08,
6.6,5.4,8.39199e-08,
6.7,5.4,8.24629e-08,
6.8,5.4,8.10345e-08,
6.9,5.4,7.96343e-08,
7,5.4,7.8262e-08,
7.1,5.4,7.69171e-08,
7.2,5.4,7.55994e-08,
7.3,5.4,7.43082e-08,
7.4,5.4,7.30433e-08,
7.5,5.4,7.18041e-08,
7.6,5.4,7.05903e-08,
7.7,5.4,6.94013e-08,
7.8,5.4,6.82368e-08,
7.9,5.4,6.70963e-08,
8,5.4,6.59792e-08,
8.1,5.4,6.48853e-08,
8.2,5.4,6.38139e-08,
8.3,5.4,6.27647e-08,
8.4,5.4,6.17373e-08,
8.5,5.4,6.0731e-08,
8.6,5.4,5.97457e-08,
8.7,5.4,5.87807e-08,
8.8,5.4,5.78356e-08,
8.9,5.4,5.69101e-08,
9,5.4,5.60036e-08,
9.1,5.4,5.51159e-08,
9.2,5.4,5.42464e-08,
9.3,5.4,5.33949e-08,
9.4,5.4,5.25607e-08,
9.5,5.4,5.17437e-08,
9.6,5.4,5.09434e-08,
9.7,5.4,5.01594e-08,
9.8,5.4,4.93913e-08,
9.9,5.4,4.86389e-08,
10,5.4,4.79017e-08,
-10,5.5,4.74344e-08,
-9.9,5.5,4.81593e-08,
-9.8,5.5,4.88992e-08,
-9.7,5.5,4.96543e-08,
-9.6,5.5,5.04251e-08,
-9.5,5.5,5.12118e-08,
-9.4,5.5,5.2015e-08,
-9.3,5.5,5.28349e-08,
-9.2,5.5,5.3672e-08,
-9.1,5.5,5.45266e-08,
-9,5.5,5.53992e-08,
-8.9,5.5,5.62902e-08,
-8.8,5.5,5.72e-08,
-8.7,5.5,5.8129e-08,
-8.6,5.5,5.90776e-08,
-8.5,5.5,6.00463e-08,
-8.4,5.5,6.10356e-08,
-8.3,5.5,6.20459e-08,
-8.2,5.5,6.30776e-08,
-8.1,5.5,6.41313e-08,
-8,5.5,6.52073e-08,
-7.9,5.5,6.63062e-08,
-7.8,5.5,6.74285e-08,
-7.7,5.5,6.85745e-08,
-7.6,5.5,6.97449e-08,
-7.5,5.5,7.09401e-08,
-7.4,5.5,7.21605e-08,
-7.3,5.5,7.34067e-08,
-7.2,5.5,7.46792e-08,
-7.1,5.5,7.59783e-08,
-7,5.5,7.73047e-08,
-6.9,5.5,7.86587e-08,
-6.8,5.5,8.00408e-08,
-6.7,5.5,8.14514e-08,
-6.6,5.5,8.28911e-08,
-6.5,5.5,8.43601e-08,
-6.4,5.5,8.5859e-08,
-6.3,5.5,8.7388e-08,
-6.2,5.5,8.89475e-08,
-6.1,5.5,9.0538e-08,
-6,5.5,9.21595e-08,
-5.9,5.5,9.38125e-08,
-5.8,5.5,9.54971e-08,
-5.7,5.5,9.72134e-08,
-5.6,5.5,9.89617e-08,
-5.5,5.5,1.00742e-07,
-5.4,5.5,1.02554e-07,
-5.3,5.5,1.04399e-07,
-5.2,5.5,1.06275e-07,
-5.1,5.5,1.08182e-07,
-5,5.5,1.10121e-07,
-4.9,5.5,1.12091e-07,
-4.8,5.5,1.14091e-07,
-4.7,5.5,1.16121e-07,
-4.6,5.5,1.18179e-07,
-4.5,5.5,1.20266e-07,
-4.4,5.5,1.2238e-07,
-4.3,5.5,1.2452e-07,
-4.2,5.5,1.26685e-07,
-4.1,5.5,1.28873e-07,
-4,5.5,1.31082e-07,
-3.9,5.5,1.33311e-07,
-3.8,5.5,1.35558e-07,
-3.7,5.5,1.37819e-07,
-3.6,5.5,1.40094e-07,
-3.5,5.5,1.42379e-07,
-3.4,5.5,1.4467e-07,
-3.3,5.5,1.46966e-07,
-3.2,5.5,1.49263e-07,
-3.1,5.5,1.51556e-07,
-3,5.5,1.53842e-07,
-2.9,5.5,1.56118e-07,
-2.8,5.5,1.58378e-07,
-2.7,5.5,1.60618e-07,
-2.6,5.5,1.62833e-07,
-2.5,5.5,1.65019e-07,
-2.4,5.5,1.67169e-07,
-2.3,5.5,1.6928e-07,
-2.2,5.5,1.71345e-07,
-2.1,5.5,1.73359e-07,
-2,5.5,1.75316e-07,
-1.9,5.5,1.7721e-07,
-1.8,5.5,1.79036e-07,
-1.7,5.5,1.80789e-07,
-1.6,5.5,1.82462e-07,
-1.5,5.5,1.84051e-07,
-1.4,5.5,1.8555e-07,
-1.3,5.5,1.86954e-07,
-1.2,5.5,1.88258e-07,
-1.1,5.5,1.89459e-07,
-1,5.5,1.90551e-07,
-0.9,5.5,1.91532e-07,
-0.8,5.5,1.92398e-07,
-0.7,5.5,1.93146e-07,
-0.6,5.5,1.93774e-07,
-0.5,5.5,1.9428e-07,
-0.4,5.5,1.94663e-07,
-0.3,5.5,1.94922e-07,
-0.2,5.5,1.95058e-07,
-0.1,5.5,1.95069e-07,
-1.87905e-14,5.5,1.94958e-07,
0.1,5.5,1.94725e-07,
0.2,5.5,1.94372e-07,
0.3,5.5,1.93901e-07,
0.4,5.5,1.93315e-07,
0.5,5.5,1.92616e-07,
0.6,5.5,1.91809e-07,
0.7,5.5,1.90896e-07,
0.8,5.5,1.89882e-07,
0.9,5.5,1.8877e-07,
1,5.5,1.87565e-07,
1.1,5.5,1.8627e-07,
1.2,5.5,1.84891e-07,
1.3,5.5,1.83432e-07,
1.4,5.5,1.81897e-07,
1.5,5.5,1.80292e-07,
1.6,5.5,1.7862e-07,
1.7,5.5,1.76886e-07,
1.8,5.5,1.75096e-07,
1.9,5.5,1.73252e-07,
2,5.5,1.7136e-07,
2.1,5.5,1.69425e-07,
2.2,5.5,1.67449e-07,
2.3,5.5,1.65438e-07,
2.4,5.5,1.63395e-07,
2.5,5.5,1.61325e-07,
2.6,5.5,1.5923e-07,
2.7,5.5,1.57115e-07,
2.8,5.5,1.54984e-07,
2.9,5.5,1.52839e-07,
3,5.5,1.50684e-07,
3.1,5.5,1.48521e-07,
3.2,5.5,1.46355e-07,
3.3,5.5,1.44187e-07,
3.4,5.5,1.42021e-07,
3.5,5.5,1.39858e-07,
3.6,5.5,1.37702e-07,
3.7,5.5,1.35554e-07,
3.8,5.5,1.33417e-07,
3.9,5.5,1.31293e-07,
4,5.5,1.29183e-07,
4.1,5.5,1.27089e-07,
4.2,5.5,1.25012e-07,
4.3,5.5,1.22955e-07,
4.4,5.5,1.20919e-07,
4.5,5.5,1.18904e-07,
4.6,5.5,1.16911e-07,
4.7,5.5,1.14943e-07,
4.8,5.5,1.12999e-07,
4.9,5.5,1.1108e-07,
5,5.5,1.09188e-07,
5.1,5.5,1.07322e-07,
5.2,5.5,1.05483e-07,
5.3,5.5,1.03672e-07,
5.4,5.5,1.01889e-07,
5.5,5.5,1.00134e-07,
5.6,5.5,9.84075e-08,
5.7,5.5,9.67094e-08,
5.8,5.5,9.504e-08,
5.9,5.5,9.33993e-08,
6,5.5,9.17871e-08,
6.1,5.5,9.02036e-08,
6.2,5.5,8.86485e-08,
6.3,5.5,8.71217e-08,
6.4,5.5,8.56231e-08,
6.5,5.5,8.41524e-08,
6.6,5.5,8.27094e-08,
6.7,5.5,8.12937e-08,
6.8,5.5,7.99052e-08,
6.9,5.5,7.85435e-08,
7,5.5,7.72083e-08,
7.1,5.5,7.58992e-08,
7.2,5.5,7.46158e-08,
7.3,5.5,7.33578e-08,
7.4,5.5,7.21249e-08,
7.5,5.5,7.09165e-08,
7.6,5.5,6.97323e-08,
7.7,5.5,6.85719e-08,
7.8,5.5,6.74349e-08,
7.9,5.5,6.63209e-08,
8,5.5,6.52294e-08,
8.1,5.5,6.416e-08,
8.2,5.5,6.31123e-08,
8.3,5.5,6.2086e-08,
8.4,5.5,6.10805e-08,
8.5,5.5,6.00955e-08,
8.6,5.5,5.91305e-08,
8.7,5.5,5.81852e-08,
8.8,5.5,5.72591e-08,
8.9,5.5,5.63518e-08,
9,5.5,5.5463e-08,
9.1,5.5,5.45922e-08,
9.2,5.5,5.37391e-08,
9.3,5.5,5.29033e-08,
9.4,5.5,5.20844e-08,
9.5,5.5,5.12821e-08,
9.6,5.5,5.04959e-08,
9.7,5.5,4.97256e-08,
9.8,5.5,4.89707e-08,
9.9,5.5,4.82309e-08,
10,5.5,4.7506e-08,
-10,5.6,4.70431e-08,
-9.9,5.6,4.77561e-08,
-9.8,5.6,4.84836e-08,
-9.7,5.6,4.92259e-08,
-9.6,5.6,4.99834e-08,
-9.5,5.6,5.07564e-08,
-9.4,5.6,5.15453e-08,
-9.3,5.6,5.23504e-08,
-9.2,5.6,5.31722e-08,
-9.1,5.6,5.4011e-08,
-9,5.6,5.48671e-08,
-8.9,5.6,5.5741e-08,
-8.8,5.6,5.66331e-08,
-8.7,5.6,5.75437e-08,
-8.6,5.6,5.84733e-08,
-8.5,5.6,5.94223e-08,
-8.4,5.6,6.03911e-08,
-8.3,5.6,6.13801e-08,
-8.2,5.6,6.23897e-08,
-8.1,5.6,6.34205e-08,
-8,5.6,6.44727e-08,
-7.9,5.6,6.5547e-08,
-7.8,5.6,6.66436e-08,
-7.7,5.6,6.77631e-08,
-7.6,5.6,6.89058e-08,
-7.5,5.6,7.00723e-08,
-7.4,5.6,7.1263e-08,
-7.3,5.6,7.24783e-08,
-7.2,5.6,7.37186e-08,
-7.1,5.6,7.49845e-08,
-7,5.6,7.62762e-08,
-6.9,5.6,7.75943e-08,
-6.8,5.6,7.89391e-08,
-6.7,5.6,8.0311e-08,
-6.6,5.6,8.17104e-08,
-6.5,5.6,8.31377e-08,
-6.4,5.6,8.45932e-08,
-6.3,5.6,8.60772e-08,
-6.2,5.6,8.75901e-08,
-6.1,5.6,8.9132e-08,
-6,5.6,9.07033e-08,
-5.9,5.6,9.2304e-08,
-5.8,5.6,9.39345e-08,
-5.7,5.6,9.55947e-08,
-5.6,5.6,9.72848e-08,
-5.5,5.6,9.90047e-08,
-5.4,5.6,1.00754e-07,
-5.3,5.6,1.02534e-07,
-5.2,5.6,1.04343e-07,
-5.1,5.6,1.06181e-07,
-5,5.6,1.08048e-07,
-4.9,5.6,1.09943e-07,
-4.8,5.6,1.11867e-07,
-4.7,5.6,1.13817e-07,
-4.6,5.6,1.15794e-07,
-4.5,5.6,1.17796e-07,
-4.4,5.6,1.19823e-07,
-4.3,5.6,1.21873e-07,
-4.2,5.6,1.23945e-07,
-4.1,5.6,1.26038e-07,
-4,5.6,1.28149e-07,
-3.9,5.6,1.30278e-07,
-3.8,5.6,1.32421e-07,
-3.7,5.6,1.34578e-07,
-3.6,5.6,1.36745e-07,
-3.5,5.6,1.38919e-07,
-3.4,5.6,1.41099e-07,
-3.3,5.6,1.4328e-07,
-3.2,5.6,1.4546e-07,
-3.1,5.6,1.47636e-07,
-3,5.6,1.49803e-07,
-2.9,5.6,1.51958e-07,
-2.8,5.6,1.54096e-07,
-2.7,5.6,1.56214e-07,
-2.6,5.6,1.58307e-07,
-2.5,5.6,1.6037e-07,
-2.4,5.6,1.62399e-07,
-2.3,5.6,1.64388e-07,
-2.2,5.6,1.66333e-07,
-2.1,5.6,1.68228e-07,
-2,5.6,1.70069e-07,
-1.9,5.6,1.7185e-07,
-1.8,5.6,1.73566e-07,
-1.7,5.6,1.75211e-07,
-1.6,5.6,1.76782e-07,
-1.5,5.6,1.78272e-07,
-1.4,5.6,1.79678e-07,
-1.3,5.6,1.80994e-07,
-1.2,5.6,1.82217e-07,
-1.1,5.6,1.83342e-07,
-1,5.6,1.84366e-07,
-0.9,5.6,1.85285e-07,
-0.8,5.6,1.86097e-07,
-0.7,5.6,1.86799e-07,
-0.6,5.6,1.87388e-07,
-0.5,5.6,1.87864e-07,
-0.4,5.6,1.88225e-07,
-0.3,5.6,1.8847e-07,
-0.2,5.6,1.886e-07,
-0.1,5.6,1.88613e-07,
-1.87905e-14,5.6,1.88512e-07,
0.1,5.6,1.88298e-07,
0.2,5.6,1.87971e-07,
0.3,5.6,1.87533e-07,
0.4,5.6,1.86988e-07,
0.5,5.6,1.86337e-07,
0.6,5.6,1.85584e-07,
0.7,5.6,1.84732e-07,
0.8,5.6,1.83784e-07,
0.9,5.6,1.82743e-07,
1,5.6,1.81615e-07,
1.1,5.6,1.80402e-07,
1.2,5.6,1.79109e-07,
1.3,5.6,1.77739e-07,
1.4,5.6,1.76298e-07,
1.5,5.6,1.74789e-07,
1.6,5.6,1.73217e-07,
1.7,5.6,1.71585e-07,
1.8,5.6,1.69898e-07,
1.9,5.6,1.6816e-07,
2,5.6,1.66376e-07,
2.1,5.6,1.64549e-07,
2.2,5.6,1.62683e-07,
2.3,5.6,1.60781e-07,
2.4,5.6,1.58849e-07,
2.5,5.6,1.56889e-07,
2.6,5.6,1.54905e-07,
2.7,5.6,1.52901e-07,
2.8,5.6,1.50879e-07,
2.9,5.6,1.48843e-07,
